timestamp,payment_method,bank_gateway,success_rate,avg_latency_ms,transaction_volume
2026-08-11T05:00:00,netbanking,NationalPay Gateway,0.9558,2304.3,32
2026-08-11T06:00:00,netbanking,NationalPay Gateway,0.9421,2292.7,50
2026-08-11T07:00:00,netbanking,NationalPay Gateway,0.9457,1944.0,55
2026-08-11T08:00:00,netbanking,NationalPay Gateway,0.9524,1792.3,63
2026-08-11T09:00:00,netbanking,NationalPay Gateway,0.9244,2310.7,69
2026-08-11T10:00:00,netbanking,NationalPay Gateway,0.9374,2414.7,97
2026-08-11T11:00:00,netbanking,NationalPay Gateway,0.9223,2256.6,99
2026-08-11T12:00:00,netbanking,NationalPay Gateway,0.94,2094.6,83
2026-08-11T13:00:00,netbanking,NationalPay Gateway,0.9554,1927.4,96
2026-08-11T14:00:00,netbanking,NationalPay Gateway,0.9328,2037.2,83
2026-08-11T15:00:00,netbanking,NationalPay Gateway,0.9293,2025.3,79
2026-08-11T16:00:00,netbanking,NationalPay Gateway,0.9475,2072.7,56
2026-08-11T17:00:00,netbanking,NationalPay Gateway,0.95,1947.1,58
2026-08-11T18:00:00,netbanking,NationalPay Gateway,0.9305,2167.2,45
2026-08-11T19:00:00,netbanking,NationalPay Gateway,0.9374,2283.3,47
2026-08-11T20:00:00,netbanking,NationalPay Gateway,0.9565,1914.0,83
2026-08-11T21:00:00,netbanking,NationalPay Gateway,0.9438,2315.6,78
2026-08-11T22:00:00,netbanking,NationalPay Gateway,0.9395,2080.6,98
2026-08-11T23:00:00,netbanking,NationalPay Gateway,0.9374,1876.2,83
2026-08-12T00:00:00,netbanking,NationalPay Gateway,0.9488,2382.5,88
2026-08-12T01:00:00,netbanking,NationalPay Gateway,0.9398,2223.3,95
2026-08-12T02:00:00,netbanking,NationalPay Gateway,0.9406,2033.3,91
2026-08-12T03:00:00,netbanking,NationalPay Gateway,0.9632,2276.8,74
2026-08-12T04:00:00,netbanking,NationalPay Gateway,0.9561,1940.4,85
2026-08-12T05:00:00,netbanking,NationalPay Gateway,0.95,2101.1,51
2026-08-12T06:00:00,netbanking,NationalPay Gateway,0.9219,2294.8,37
2026-08-12T07:00:00,netbanking,NationalPay Gateway,0.9512,2233.8,47
2026-08-12T08:00:00,netbanking,NationalPay Gateway,0.9241,1896.5,61
2026-08-12T09:00:00,netbanking,NationalPay Gateway,0.9375,2420.5,72
2026-08-12T10:00:00,netbanking,NationalPay Gateway,0.9217,2081.3,63
2026-08-12T11:00:00,netbanking,NationalPay Gateway,0.9279,1899.0,87
2026-08-12T12:00:00,netbanking,NationalPay Gateway,0.9116,2046.2,91
2026-08-12T13:00:00,netbanking,NationalPay Gateway,0.9262,2088.6,83
2026-08-12T14:00:00,netbanking,NationalPay Gateway,0.9268,2082.4,72
2026-08-12T15:00:00,netbanking,NationalPay Gateway,0.9588,2133.6,65
2026-08-12T16:00:00,netbanking,NationalPay Gateway,0.9418,2053.8,55
2026-08-12T17:00:00,netbanking,NationalPay Gateway,0.9333,2015.0,58
2026-08-12T18:00:00,netbanking,NationalPay Gateway,0.9571,2550.1,53
2026-08-12T19:00:00,netbanking,NationalPay Gateway,0.9516,2055.4,60
2026-08-12T20:00:00,netbanking,NationalPay Gateway,0.9474,2153.5,47
2026-08-12T21:00:00,netbanking,NationalPay Gateway,0.9386,1935.9,61
2026-08-12T22:00:00,netbanking,NationalPay Gateway,0.9474,2068.6,90
2026-08-12T23:00:00,netbanking,NationalPay Gateway,0.951,2137.0,79
2026-08-13T00:00:00,netbanking,NationalPay Gateway,0.9397,2070.0,103
2026-08-13T01:00:00,netbanking,NationalPay Gateway,0.9228,2151.9,71
2026-08-13T02:00:00,netbanking,NationalPay Gateway,0.9381,2108.8,90
2026-08-13T03:00:00,netbanking,NationalPay Gateway,0.9339,2231.7,65
2026-08-13T04:00:00,netbanking,NationalPay Gateway,0.9649,1971.0,56
2026-08-13T05:00:00,netbanking,NationalPay Gateway,0.9151,1940.2,48
2026-08-13T06:00:00,netbanking,NationalPay Gateway,0.9146,2300.9,52
2026-08-13T07:00:00,netbanking,NationalPay Gateway,0.9353,2238.7,38
2026-08-13T08:00:00,netbanking,NationalPay Gateway,0.9348,2021.9,52
2026-08-13T09:00:00,netbanking,NationalPay Gateway,0.942,2093.9,71
2026-08-13T10:00:00,netbanking,NationalPay Gateway,0.9363,2038.8,70
2026-08-13T11:00:00,netbanking,NationalPay Gateway,0.9137,2077.3,81
2026-08-13T12:00:00,netbanking,NationalPay Gateway,0.9431,1723.8,111
2026-08-13T13:00:00,netbanking,NationalPay Gateway,0.9295,2117.4,95
2026-08-13T14:00:00,netbanking,NationalPay Gateway,0.9261,2065.1,77
2026-08-13T15:00:00,netbanking,NationalPay Gateway,0.9409,1694.9,84
2026-08-13T16:00:00,netbanking,NationalPay Gateway,0.9421,2152.6,78
2026-08-13T17:00:00,netbanking,NationalPay Gateway,0.9425,2460.4,46
2026-08-13T18:00:00,netbanking,NationalPay Gateway,0.939,2037.2,46
2026-08-13T19:00:00,netbanking,NationalPay Gateway,0.9433,2090.3,53
2026-08-13T20:00:00,netbanking,NationalPay Gateway,0.9406,2220.1,65
2026-08-13T21:00:00,netbanking,NationalPay Gateway,0.9261,2015.4,71
2026-08-13T22:00:00,netbanking,NationalPay Gateway,0.9313,1889.5,85
2026-08-13T23:00:00,netbanking,NationalPay Gateway,0.9476,2096.9,91
2026-08-14T00:00:00,netbanking,NationalPay Gateway,0.9304,1840.3,107
2026-08-14T01:00:00,netbanking,NationalPay Gateway,0.9387,2174.2,67
2026-08-14T02:00:00,netbanking,NationalPay Gateway,0.9559,1928.0,83
2026-08-14T03:00:00,netbanking,NationalPay Gateway,0.9469,1859.1,63
2026-08-14T04:00:00,netbanking,NationalPay Gateway,0.9602,2093.2,58
2026-08-14T05:00:00,netbanking,NationalPay Gateway,0.9515,1980.0,61
2026-08-14T06:00:00,netbanking,NationalPay Gateway,0.9423,2358.8,58
2026-08-14T07:00:00,netbanking,NationalPay Gateway,0.935,2422.6,49
2026-08-14T08:00:00,netbanking,NationalPay Gateway,0.9499,2246.2,53
2026-08-14T09:00:00,netbanking,NationalPay Gateway,0.9528,2113.6,63
2026-08-14T10:00:00,netbanking,NationalPay Gateway,0.9422,2165.9,71
2026-08-14T11:00:00,netbanking,NationalPay Gateway,0.9355,2260.6,91
2026-08-14T12:00:00,netbanking,NationalPay Gateway,0.9416,1955.6,74
2026-08-14T13:00:00,netbanking,NationalPay Gateway,0.9285,2162.2,89
2026-08-14T14:00:00,netbanking,NationalPay Gateway,0.9472,2155.3,87
2026-08-14T15:00:00,netbanking,NationalPay Gateway,0.9326,2392.4,64
2026-08-14T16:00:00,netbanking,NationalPay Gateway,0.9423,2062.1,61
2026-08-14T17:00:00,netbanking,NationalPay Gateway,0.9684,2115.4,55
2026-08-14T18:00:00,netbanking,NationalPay Gateway,0.9448,1992.7,54
2026-08-14T19:00:00,netbanking,NationalPay Gateway,0.9387,2029.9,56
2026-08-14T20:00:00,netbanking,NationalPay Gateway,0.9335,1997.8,59
2026-08-14T21:00:00,netbanking,NationalPay Gateway,0.9324,2381.3,83
2026-08-14T22:00:00,netbanking,NationalPay Gateway,0.9447,2042.3,68
2026-08-14T23:00:00,netbanking,NationalPay Gateway,0.918,2079.1,104
2026-08-15T00:00:00,netbanking,NationalPay Gateway,0.9448,1973.8,79
2026-08-15T01:00:00,netbanking,NationalPay Gateway,0.9673,2065.8,77
2026-08-15T02:00:00,netbanking,NationalPay Gateway,0.9433,2141.1,83
2026-08-15T03:00:00,netbanking,NationalPay Gateway,0.9536,2145.9,88
2026-08-15T04:00:00,netbanking,NationalPay Gateway,0.9421,1652.5,63
2026-08-15T05:00:00,netbanking,NationalPay Gateway,0.9366,2084.5,51
2026-08-15T06:00:00,netbanking,NationalPay Gateway,0.9351,1936.7,39
2026-08-15T07:00:00,netbanking,NationalPay Gateway,0.9387,2099.1,61
2026-08-15T08:00:00,netbanking,NationalPay Gateway,0.9388,2243.2,49
2026-08-15T09:00:00,netbanking,NationalPay Gateway,0.941,2199.1,71
2026-08-15T10:00:00,netbanking,NationalPay Gateway,0.9501,2352.8,76
2026-08-15T11:00:00,netbanking,NationalPay Gateway,0.9338,2248.4,81
2026-08-15T12:00:00,netbanking,NationalPay Gateway,0.9356,2358.3,89
2026-08-15T13:00:00,netbanking,NationalPay Gateway,0.9396,2115.9,94
2026-08-15T14:00:00,netbanking,NationalPay Gateway,0.9287,2073.0,68
2026-08-15T15:00:00,netbanking,NationalPay Gateway,0.9495,2278.6,65
2026-08-15T16:00:00,netbanking,NationalPay Gateway,0.9202,2104.0,63
2026-08-15T17:00:00,netbanking,NationalPay Gateway,0.9402,2087.1,59
2026-08-15T18:00:00,netbanking,NationalPay Gateway,0.9555,2002.8,52
2026-08-15T19:00:00,netbanking,NationalPay Gateway,0.942,2196.0,50
2026-08-15T20:00:00,netbanking,NationalPay Gateway,0.9457,2065.6,52
2026-08-15T21:00:00,netbanking,NationalPay Gateway,0.9324,2194.5,70
2026-08-15T22:00:00,netbanking,NationalPay Gateway,0.9376,2057.8,80
2026-08-15T23:00:00,netbanking,NationalPay Gateway,0.9573,1979.2,84
2026-08-16T00:00:00,netbanking,NationalPay Gateway,0.9457,1972.7,96
2026-08-16T01:00:00,netbanking,NationalPay Gateway,0.9267,2007.1,104
2026-08-16T02:00:00,netbanking,NationalPay Gateway,0.9366,2213.9,86
2026-08-16T03:00:00,netbanking,NationalPay Gateway,0.9269,2135.9,79
2026-08-16T04:00:00,netbanking,NationalPay Gateway,0.9411,1982.9,59
2026-08-16T05:00:00,netbanking,NationalPay Gateway,0.9204,2183.1,51
2026-08-16T06:00:00,netbanking,NationalPay Gateway,0.9422,2289.0,49
2026-08-16T07:00:00,netbanking,NationalPay Gateway,0.943,2006.3,53
2026-08-16T08:00:00,netbanking,NationalPay Gateway,0.9464,2215.4,73
2026-08-16T09:00:00,netbanking,NationalPay Gateway,0.9364,1965.3,66
2026-08-16T10:00:00,netbanking,NationalPay Gateway,0.9258,1973.8,106
2026-08-16T11:00:00,netbanking,NationalPay Gateway,0.9304,1918.3,86
2026-08-16T12:00:00,netbanking,NationalPay Gateway,0.9479,2355.2,82
2026-08-16T13:00:00,netbanking,NationalPay Gateway,0.9377,2568.3,92
2026-08-16T14:00:00,netbanking,NationalPay Gateway,0.9245,1743.8,77
2026-08-16T15:00:00,netbanking,NationalPay Gateway,0.936,2036.1,79
2026-08-16T16:00:00,netbanking,NationalPay Gateway,0.9558,1951.1,70
2026-08-16T17:00:00,netbanking,NationalPay Gateway,0.9476,1956.9,58
2026-08-16T18:00:00,netbanking,NationalPay Gateway,0.9275,2221.1,55
2026-08-16T19:00:00,netbanking,NationalPay Gateway,0.939,2134.3,50
2026-08-16T20:00:00,netbanking,NationalPay Gateway,0.9507,2053.7,60
2026-08-16T21:00:00,netbanking,NationalPay Gateway,0.9262,2224.6,70
2026-08-16T22:00:00,netbanking,NationalPay Gateway,0.9278,2010.1,73
2026-08-16T23:00:00,netbanking,NationalPay Gateway,0.9525,1826.9,89
2026-08-17T00:00:00,netbanking,NationalPay Gateway,0.9368,2158.0,67
2026-08-17T01:00:00,netbanking,NationalPay Gateway,0.9278,2158.2,74
2026-08-17T02:00:00,netbanking,NationalPay Gateway,0.9289,2091.1,81
2026-08-17T03:00:00,netbanking,NationalPay Gateway,0.9195,1769.3,74
2026-08-17T04:00:00,netbanking,NationalPay Gateway,0.9508,2027.3,52
2026-08-17T05:00:00,netbanking,NationalPay Gateway,0.9397,2115.6,68
2026-08-17T06:00:00,netbanking,NationalPay Gateway,0.9484,2367.7,47
2026-08-17T07:00:00,netbanking,NationalPay Gateway,0.9304,2006.9,55
2026-08-17T08:00:00,netbanking,NationalPay Gateway,0.9272,1851.4,54
2026-08-17T09:00:00,netbanking,NationalPay Gateway,0.9379,1941.3,70
2026-08-17T10:00:00,netbanking,NationalPay Gateway,0.952,2041.8,88
2026-08-17T11:00:00,netbanking,NationalPay Gateway,0.9426,1823.5,87
2026-08-17T12:00:00,netbanking,NationalPay Gateway,0.9452,1800.7,92
2026-08-17T13:00:00,netbanking,NationalPay Gateway,0.9514,2073.1,96
2026-08-17T14:00:00,netbanking,NationalPay Gateway,0.9448,2043.3,70
2026-08-17T15:00:00,netbanking,NationalPay Gateway,0.944,2172.6,72
2026-08-17T16:00:00,netbanking,NationalPay Gateway,0.9343,2315.1,57
2026-08-17T17:00:00,netbanking,NationalPay Gateway,0.9111,1845.7,42
2026-08-17T18:00:00,netbanking,NationalPay Gateway,0.9272,2140.8,52
2026-08-17T19:00:00,netbanking,NationalPay Gateway,0.9217,1967.5,53
2026-08-17T20:00:00,netbanking,NationalPay Gateway,0.9447,2207.3,57
2026-08-17T21:00:00,netbanking,NationalPay Gateway,0.9287,1976.9,65
2026-08-17T22:00:00,netbanking,NationalPay Gateway,0.939,2072.4,75
2026-08-17T23:00:00,netbanking,NationalPay Gateway,0.9317,1804.3,73
2026-08-18T00:00:00,netbanking,NationalPay Gateway,0.9214,2122.6,103
2026-08-18T01:00:00,netbanking,NationalPay Gateway,0.9451,2202.5,82
2026-08-18T02:00:00,netbanking,NationalPay Gateway,0.9506,2009.5,87
2026-08-18T03:00:00,netbanking,NationalPay Gateway,0.9322,2278.5,70
2026-08-18T04:00:00,netbanking,NationalPay Gateway,0.9555,1881.2,54
2026-08-18T05:00:00,netbanking,NationalPay Gateway,0.934,1972.0,54
2026-08-18T06:00:00,netbanking,NationalPay Gateway,0.9531,2272.6,48
2026-08-18T07:00:00,netbanking,NationalPay Gateway,0.9415,2196.1,62
2026-08-18T08:00:00,netbanking,NationalPay Gateway,0.9173,2353.5,47
2026-08-18T09:00:00,netbanking,NationalPay Gateway,0.9363,2127.0,64
2026-08-18T10:00:00,netbanking,NationalPay Gateway,0.9212,2271.4,93
2026-08-18T11:00:00,netbanking,NationalPay Gateway,0.9426,2386.7,88
2026-08-18T12:00:00,netbanking,NationalPay Gateway,0.9318,2237.3,87
2026-08-18T13:00:00,netbanking,NationalPay Gateway,0.9453,1918.2,97
2026-08-18T14:00:00,netbanking,NationalPay Gateway,0.9358,2008.5,86
2026-08-18T15:00:00,netbanking,NationalPay Gateway,0.9543,2586.4,67
2026-08-18T16:00:00,netbanking,NationalPay Gateway,0.9308,2310.8,62
2026-08-18T17:00:00,netbanking,NationalPay Gateway,0.9456,2216.6,42
2026-08-18T18:00:00,netbanking,NationalPay Gateway,0.9465,2038.2,54
2026-08-18T19:00:00,netbanking,NationalPay Gateway,0.9377,2129.7,53
2026-08-18T20:00:00,netbanking,NationalPay Gateway,0.93,2031.0,52
2026-08-18T21:00:00,netbanking,NationalPay Gateway,0.9344,1847.3,70
2026-08-18T22:00:00,netbanking,NationalPay Gateway,0.9155,1920.2,85
2026-08-18T23:00:00,netbanking,NationalPay Gateway,0.9162,2086.8,78
2026-08-19T00:00:00,netbanking,NationalPay Gateway,0.9339,2158.2,111
2026-08-19T01:00:00,netbanking,NationalPay Gateway,0.9123,2292.8,76
2026-08-19T02:00:00,netbanking,NationalPay Gateway,0.9154,2049.9,69
2026-08-19T03:00:00,netbanking,NationalPay Gateway,0.9335,2224.3,60
2026-08-19T04:00:00,netbanking,NationalPay Gateway,0.9317,2023.6,54
2026-08-19T05:00:00,netbanking,NationalPay Gateway,0.9267,2345.0,49
2026-08-19T06:00:00,netbanking,NationalPay Gateway,0.9402,2274.8,41
2026-08-19T07:00:00,netbanking,NationalPay Gateway,0.9384,2130.0,55
2026-08-19T08:00:00,netbanking,NationalPay Gateway,0.975,2017.3,47
2026-08-19T09:00:00,netbanking,NationalPay Gateway,0.9524,2308.1,66
2026-08-19T10:00:00,netbanking,NationalPay Gateway,0.945,1980.4,72
2026-08-19T11:00:00,netbanking,NationalPay Gateway,0.9253,2208.1,80
2026-08-19T12:00:00,netbanking,NationalPay Gateway,0.9386,2413.7,86
2026-08-19T13:00:00,netbanking,NationalPay Gateway,0.9585,2396.0,80
2026-08-19T14:00:00,netbanking,NationalPay Gateway,0.9386,1991.6,78
2026-08-19T15:00:00,netbanking,NationalPay Gateway,0.9444,2006.9,85
2026-08-19T16:00:00,netbanking,NationalPay Gateway,0.9372,2253.4,52
2026-08-19T17:00:00,netbanking,NationalPay Gateway,0.9415,2124.0,60
2026-08-19T18:00:00,netbanking,NationalPay Gateway,0.9223,1917.9,44
2026-08-19T19:00:00,netbanking,NationalPay Gateway,0.9555,2110.9,51
2026-08-19T20:00:00,netbanking,NationalPay Gateway,0.9327,2048.6,52
2026-08-19T21:00:00,netbanking,NationalPay Gateway,0.9059,2015.4,66
2026-08-19T22:00:00,netbanking,NationalPay Gateway,0.952,2469.2,77
2026-08-19T23:00:00,netbanking,NationalPay Gateway,0.9682,2167.6,80
2026-08-20T00:00:00,netbanking,NationalPay Gateway,0.9534,2093.5,94
2026-08-20T01:00:00,netbanking,NationalPay Gateway,0.9359,2300.5,81
2026-08-20T02:00:00,netbanking,NationalPay Gateway,0.929,1957.0,93
2026-08-20T03:00:00,netbanking,NationalPay Gateway,0.9178,2167.6,62
2026-08-20T04:00:00,netbanking,NationalPay Gateway,0.928,2055.9,51
2026-08-20T05:00:00,netbanking,NationalPay Gateway,0.9448,2365.3,35
2026-08-20T06:00:00,netbanking,NationalPay Gateway,0.9581,2001.4,60
2026-08-20T07:00:00,netbanking,NationalPay Gateway,0.9214,2159.8,66
2026-08-20T08:00:00,netbanking,NationalPay Gateway,0.9205,2128.7,46
2026-08-20T09:00:00,netbanking,NationalPay Gateway,0.9344,2017.7,79
2026-08-20T10:00:00,netbanking,NationalPay Gateway,0.9405,2066.6,60
2026-08-20T11:00:00,netbanking,NationalPay Gateway,0.9492,2021.6,90
2026-08-20T12:00:00,netbanking,NationalPay Gateway,0.9303,2078.5,75
2026-08-20T13:00:00,netbanking,NationalPay Gateway,0.9499,2090.8,67
2026-08-20T14:00:00,netbanking,NationalPay Gateway,0.9295,2484.0,87
2026-08-20T15:00:00,netbanking,NationalPay Gateway,0.9577,2129.6,69
2026-08-20T16:00:00,netbanking,NationalPay Gateway,0.9521,2229.3,61
2026-08-20T17:00:00,netbanking,NationalPay Gateway,0.9449,1739.9,52
2026-08-20T18:00:00,netbanking,NationalPay Gateway,0.9429,2130.4,38
2026-08-20T19:00:00,netbanking,NationalPay Gateway,0.9491,1857.0,41
2026-08-20T20:00:00,netbanking,NationalPay Gateway,0.9268,2008.8,66
2026-08-20T21:00:00,netbanking,NationalPay Gateway,0.9266,2123.7,66
2026-08-20T22:00:00,netbanking,NationalPay Gateway,0.9417,1979.6,77
2026-08-20T23:00:00,netbanking,NationalPay Gateway,0.9371,2253.5,94
2026-08-21T00:00:00,netbanking,NationalPay Gateway,0.944,2284.9,83
2026-08-21T01:00:00,netbanking,NationalPay Gateway,0.9297,2064.5,84
2026-08-21T02:00:00,netbanking,NationalPay Gateway,0.9295,2437.5,69
2026-08-21T03:00:00,netbanking,NationalPay Gateway,0.9311,1931.4,70
2026-08-21T04:00:00,netbanking,NationalPay Gateway,0.9381,2378.1,60
2026-08-21T05:00:00,netbanking,NationalPay Gateway,0.949,2071.3,57
2026-08-21T06:00:00,netbanking,NationalPay Gateway,0.9364,1964.1,51
2026-08-21T07:00:00,netbanking,NationalPay Gateway,0.9418,1928.5,51
2026-08-21T08:00:00,netbanking,NationalPay Gateway,0.9389,2019.8,69
2026-08-21T09:00:00,netbanking,NationalPay Gateway,0.9376,2440.3,60
2026-08-21T10:00:00,netbanking,NationalPay Gateway,0.9477,1972.5,83
2026-08-21T11:00:00,netbanking,NationalPay Gateway,0.9634,1909.5,87
2026-08-21T12:00:00,netbanking,NationalPay Gateway,0.9542,2220.6,92
2026-08-21T13:00:00,netbanking,NationalPay Gateway,0.9458,2007.5,76
2026-08-21T14:00:00,netbanking,NationalPay Gateway,0.9463,2183.3,79
2026-08-21T15:00:00,netbanking,NationalPay Gateway,0.929,2454.2,80
2026-08-21T16:00:00,netbanking,NationalPay Gateway,0.9396,2109.4,54
2026-08-21T17:00:00,netbanking,NationalPay Gateway,0.9129,2357.1,49
2026-08-21T18:00:00,netbanking,NationalPay Gateway,0.9368,2182.8,64
2026-08-21T19:00:00,netbanking,NationalPay Gateway,0.9519,2168.4,44
2026-08-21T20:00:00,netbanking,NationalPay Gateway,0.9438,2201.0,51
2026-08-21T21:00:00,netbanking,NationalPay Gateway,0.9507,2139.2,71
2026-08-21T22:00:00,netbanking,NationalPay Gateway,0.9154,1882.3,80
2026-08-21T23:00:00,netbanking,NationalPay Gateway,0.9379,2271.9,96
2026-08-22T00:00:00,netbanking,NationalPay Gateway,0.9113,2200.5,70
2026-08-22T01:00:00,netbanking,NationalPay Gateway,0.9269,1902.2,99
2026-08-22T02:00:00,netbanking,NationalPay Gateway,0.9307,2043.2,80
2026-08-22T03:00:00,netbanking,NationalPay Gateway,0.9571,2252.4,62
2026-08-22T04:00:00,netbanking,NationalPay Gateway,0.9395,2013.7,70
2026-08-22T05:00:00,netbanking,NationalPay Gateway,0.9427,2021.2,53
2026-08-22T06:00:00,netbanking,NationalPay Gateway,0.9171,1717.2,58
2026-08-22T07:00:00,netbanking,NationalPay Gateway,0.9266,1919.2,54
2026-08-22T08:00:00,netbanking,NationalPay Gateway,0.9524,2226.5,75
2026-08-22T09:00:00,netbanking,NationalPay Gateway,0.9138,2198.9,82
2026-08-22T10:00:00,netbanking,NationalPay Gateway,0.95,2212.6,76
2026-08-22T11:00:00,netbanking,NationalPay Gateway,0.9387,1806.9,91
2026-08-22T12:00:00,netbanking,NationalPay Gateway,0.9537,1870.0,91
2026-08-22T13:00:00,netbanking,NationalPay Gateway,0.9464,2025.7,100
2026-08-22T14:00:00,netbanking,NationalPay Gateway,0.9555,2130.0,75
2026-08-22T15:00:00,netbanking,NationalPay Gateway,0.9383,1921.1,73
2026-08-22T16:00:00,netbanking,NationalPay Gateway,0.9356,2172.1,58
2026-08-22T17:00:00,netbanking,NationalPay Gateway,0.9441,1873.9,42
2026-08-22T18:00:00,netbanking,NationalPay Gateway,0.9521,2038.3,59
2026-08-22T19:00:00,netbanking,NationalPay Gateway,0.9231,2098.5,56
2026-08-22T20:00:00,netbanking,NationalPay Gateway,0.9404,2028.4,59
2026-08-22T21:00:00,netbanking,NationalPay Gateway,0.9603,1902.5,71
2026-08-22T22:00:00,netbanking,NationalPay Gateway,0.9353,2167.9,81
2026-08-22T23:00:00,netbanking,NationalPay Gateway,0.9547,2106.4,84
2026-08-23T00:00:00,netbanking,NationalPay Gateway,0.8561,3563.7,98
2026-08-23T01:00:00,netbanking,NationalPay Gateway,0.8055,4837.4,81
2026-08-23T02:00:00,netbanking,NationalPay Gateway,0.7694,5718.0,65
2026-08-23T03:00:00,netbanking,NationalPay Gateway,0.7478,5870.9,71
2026-08-23T04:00:00,netbanking,NationalPay Gateway,0.7569,5655.7,50
2026-08-23T05:00:00,netbanking,NationalPay Gateway,0.7935,4828.6,44
2026-08-23T06:00:00,netbanking,NationalPay Gateway,0.8484,3592.9,43
2026-08-08T00:00:00,netbanking,PayFast Gateway,0.9515,2327.2,89
2026-08-08T01:00:00,netbanking,PayFast Gateway,0.9614,2241.7,85
2026-08-08T02:00:00,netbanking,PayFast Gateway,0.9678,2227.7,79
2026-08-08T03:00:00,netbanking,PayFast Gateway,0.9451,2287.2,74
2026-08-08T04:00:00,netbanking,PayFast Gateway,0.9358,1863.3,56
2026-08-08T05:00:00,netbanking,PayFast Gateway,0.9449,2164.1,48
2026-08-08T06:00:00,netbanking,PayFast Gateway,0.9315,1683.0,49
2026-08-08T07:00:00,netbanking,PayFast Gateway,0.9356,2146.7,56
2026-08-08T08:00:00,netbanking,PayFast Gateway,0.9447,1979.3,65
2026-08-08T09:00:00,netbanking,PayFast Gateway,0.9482,2177.0,73
2026-08-08T10:00:00,netbanking,PayFast Gateway,0.9558,2157.7,77
2026-08-08T11:00:00,netbanking,PayFast Gateway,0.9279,1966.0,80
2026-08-08T12:00:00,netbanking,PayFast Gateway,0.9423,2316.3,103
2026-08-08T13:00:00,netbanking,PayFast Gateway,0.942,2109.8,87
2026-08-08T14:00:00,netbanking,PayFast Gateway,0.9528,2076.7,75
2026-08-08T15:00:00,netbanking,PayFast Gateway,0.9396,2052.1,71
2026-08-08T16:00:00,netbanking,PayFast Gateway,0.957,2035.5,53
2026-08-08T17:00:00,netbanking,PayFast Gateway,0.9484,2201.4,48
2026-08-08T18:00:00,netbanking,PayFast Gateway,0.9398,2225.6,60
2026-08-08T19:00:00,netbanking,PayFast Gateway,0.9369,1771.4,46
2026-08-08T20:00:00,netbanking,PayFast Gateway,0.9419,1987.2,49
2026-08-08T21:00:00,netbanking,PayFast Gateway,0.9355,2295.6,59
2026-08-08T22:00:00,netbanking,PayFast Gateway,0.9436,1968.4,76
2026-08-08T23:00:00,netbanking,PayFast Gateway,0.9444,2203.7,97
2026-08-09T00:00:00,netbanking,PayFast Gateway,0.9225,1954.4,100
2026-08-09T01:00:00,netbanking,PayFast Gateway,0.9516,1866.4,100
2026-08-09T02:00:00,netbanking,PayFast Gateway,0.9564,1789.1,82
2026-08-09T03:00:00,netbanking,PayFast Gateway,0.9806,2179.8,66
2026-08-09T04:00:00,netbanking,PayFast Gateway,0.9662,2068.6,69
2026-08-09T05:00:00,netbanking,PayFast Gateway,0.9515,1681.8,51
2026-08-09T06:00:00,netbanking,PayFast Gateway,0.9427,1881.5,41
2026-08-09T07:00:00,netbanking,PayFast Gateway,0.946,2110.2,60
2026-08-09T08:00:00,netbanking,PayFast Gateway,0.9634,1933.8,65
2026-08-09T09:00:00,netbanking,PayFast Gateway,0.9428,2051.4,70
2026-08-09T10:00:00,netbanking,PayFast Gateway,0.9376,2200.6,64
2026-08-09T11:00:00,netbanking,PayFast Gateway,0.9523,1744.4,91
2026-08-09T12:00:00,netbanking,PayFast Gateway,0.9301,1831.3,84
2026-08-09T13:00:00,netbanking,PayFast Gateway,0.951,1780.0,93
2026-08-09T14:00:00,netbanking,PayFast Gateway,0.9329,2123.0,81
2026-08-09T15:00:00,netbanking,PayFast Gateway,0.9689,2199.2,61
2026-08-09T16:00:00,netbanking,PayFast Gateway,0.9453,2067.3,72
2026-08-09T17:00:00,netbanking,PayFast Gateway,0.9393,2389.8,41
2026-08-09T18:00:00,netbanking,PayFast Gateway,0.9443,2024.3,49
2026-08-09T19:00:00,netbanking,PayFast Gateway,0.9434,1988.4,52
2026-08-09T20:00:00,netbanking,PayFast Gateway,0.9544,2272.5,57
2026-08-09T21:00:00,netbanking,PayFast Gateway,0.9427,2015.6,62
2026-08-09T22:00:00,netbanking,PayFast Gateway,0.9386,2251.9,69
2026-08-09T23:00:00,netbanking,PayFast Gateway,0.9427,2309.1,87
2026-08-10T00:00:00,netbanking,PayFast Gateway,0.9359,2146.5,94
2026-08-10T01:00:00,netbanking,PayFast Gateway,0.9566,2095.1,94
2026-08-10T02:00:00,netbanking,PayFast Gateway,0.9266,2207.2,78
2026-08-10T03:00:00,netbanking,PayFast Gateway,0.944,1744.7,66
2026-08-10T04:00:00,netbanking,PayFast Gateway,0.94,2262.2,59
2026-08-10T05:00:00,netbanking,PayFast Gateway,0.9552,2082.8,64
2026-08-10T06:00:00,netbanking,PayFast Gateway,0.9489,2065.1,48
2026-08-10T07:00:00,netbanking,PayFast Gateway,0.9639,2363.3,52
2026-08-10T08:00:00,netbanking,PayFast Gateway,0.9429,2157.2,66
2026-08-10T09:00:00,netbanking,PayFast Gateway,0.9465,2080.7,62
2026-08-10T10:00:00,netbanking,PayFast Gateway,0.9668,2343.1,81
2026-08-10T11:00:00,netbanking,PayFast Gateway,0.9474,2013.5,95
2026-08-10T12:00:00,netbanking,PayFast Gateway,0.9561,2265.5,82
